Date,ASML,SHELL,JPM,STOXX50,SP500,EURUSD,EURIBOR3M,JPM_EUR,SP500_EUR
2017-04-12,111.3208770751953,15.7728099822998,67.53643798828125,3468.510009765625,2344.929931640625,1.061131834983826,-0.332,63.64566188828993,2209.8384520490495
2017-04-13,111.5036773681641,15.58780097961426,66.74562072753906,3448.260009765625,2328.949951171875,1.067065000534058,-0.331,62.55066063841788,2182.575522584147
2017-04-17,111.5036773681641,15.58780097961426,67.90023803710938,3448.260009765625,2349.010009765625,1.061053037643433,-0.328,63.99325540588788,2213.8478722823374
2017-04-18,111.4579849243164,15.36829566955566,67.34664154052734,3409.780029296875,2342.18994140625,1.064452528953552,-0.331,63.26880693001393,2200.370498164745
2017-04-19,109.4015502929688,15.08922290802002,66.7930679321289,3420.989990234375,2338.169921875,1.072869300842285,-0.332,62.25648164197746,2179.361381707312
2017-04-20,110.4069137573242,15.02023315429688,67.65505981445312,3440.030029296875,2355.840087890625,1.0715012550354,-0.332,63.14043917029099,2198.6349309621605
2017-04-21,111.1380844116211,15.0014181137085,66.84050750732422,3440.27001953125,2348.68994140625,1.071489810943604,-0.331,62.38090817537625,2191.9853249354596
2017-04-24,112.0977478027344,15.08608436584473,69.1971664428711,3577.3798828125,2374.14990234375,1.087393879890442,-0.329,63.63578802728126,2183.3394009748818
2017-04-25,112.509033203125,15.11431121826172,69.79821014404297,3583.159912109375,2388.610107421875,1.08648407459259,-0.329,64.24227632624611,2198.476869822097
2017-04-26,111.366569519043,15.22405338287354,69.93264770507812,3578.7099609375,2387.449951171875,1.092824578285217,-0.329,63.992564858681604,2184.6598242858818
2017-04-27,111.9606628417969,15.02650356292725,69.2842025756836,3563.2900390625,2388.77001953125,1.090893268585205,-0.329,63.51144018473893,2189.7376107465398
2017-04-28,112.0068054199219,14.9763298034668,68.80175018310547,3559.590087890625,2384.199951171875,1.086425185203552,-0.329,63.32856704736167,2194.536709608009
2017-05-02,113.9451217651367,14.99514389038086,68.40634155273438,3578.2099609375,2391.169921875,1.090893268585205,-0.329,62.706722575574716,2191.937553135828
2017-05-03,113.5297775268555,15.0170955657959,68.80175018310547,3586.25,2388.1298828125,1.093565464019775,-0.329,62.915072253837494,2183.801483666199
2017-05-04,113.4836196899414,15.04218006134033,68.88085174560547,3627.8798828125,2389.52001953125,1.088897585868835,-0.329,63.25741983406567,2194.439633755496
2017-05-05,113.2528610229492,15.35262393951416,68.80175018310547,3658.7900390625,2399.2900390625,1.098152995109558,-0.329,62.6522447140814,2184.841319695288
2017-05-08,112.6990737915039,15.5094108581543,68.88085174560547,3642.110107421875,2399.3798828125,1.096515297889709,-0.329,62.817957832571636,2188.1864187669885
2017-05-09,114.3143310546875,15.62856674194336,68.60405731201172,3649.080078125,2396.919921875,1.092776775360107,-0.329,62.77957114288447,2193.4213609958297
2017-05-10,113.5297775268555,15.82297992706299,69.1418228149414,3645.739990234375,2399.6298828125,1.08868420124054,-0.329,63.5095308043924,2204.156062959448
2017-05-11,113.2067184448242,15.8762903213501,68.92831420898438,3623.550048828125,2394.43994140625,1.087074637413025,-0.329,63.407158843312835,2202.645392504455
2017-05-12,114.0374069213867,15.87942981719971,68.7385025024414,3637.52001953125,2390.89990234375,1.086495876312256,-0.329,63.26623413956349,2200.5604940341364
2017-05-15,114.4066162109375,15.92646408081055,69.07064056396484,3641.8798828125,2402.320068359375,1.092728972434998,-0.33,63.20930652186361,2198.4592053106558
2017-05-16,113.9912643432617,15.89510154724121,69.2842025756836,3641.889892578125,2400.669921875,1.098177075386047,-0.331,63.09019203604102,2186.0499328226115
2017-05-17,111.453010559082,15.93900966644287,66.64280700683594,3584.830078125,2357.030029296875,1.109397649765015,-0.331,60.07116296032514,2124.603409603513
2017-05-18,111.2222366333008,15.77926921844482,66.39765930175781,3562.219970703125,2365.719970703125,1.115635633468628,-0.331,59.51554191158321,2120.5130956133535
2017-05-19,111.1760940551758,15.78884983062744,67.04612731933594,3587.010009765625,2381.72998046875,1.111358046531677,-0.331,60.32810715554118,2143.0807001412786
2017-05-22,109.976188659668,15.66744327545166,66.98286437988281,3576.530029296875,2394.02001953125,1.120485782623291,-0.329,59.780200176268146,2136.591161314291
2017-05-23,110.3915405273438,15.68341636657715,67.82113647460938,3595.030029296875,2398.419921875,1.123885989189148,-0.33,60.345210392328504,2134.0420157790136
2017-05-24,110.1146621704102,15.71856594085693,67.7815933227539,3586.6201171875,2404.389892578125,1.11793053150177,-0.329,60.631310634033426,2150.750717352886
2017-05-25,110.66845703125,15.62591171264648,67.49690246582031,3586.6201171875,2415.070068359375,1.123090744018555,-0.329,60.09924204727056,2150.378392148404
2017-05-26,110.5761489868164,15.52048397064209,67.50482177734375,3579.02001953125,2415.820068359375,1.121076226234436,-0.329,60.21430139865204,2154.911514334607
2017-05-29,110.0685043334961,15.58118152618408,67.50482177734375,3578.949951171875,2415.820068359375,1.117605566978455,-0.329,60.40129341861545,2161.603467036011
2017-05-30,109.8838882446289,15.57798767089844,66.35021209716797,3561.219970703125,2412.909912109375,1.112904191017151,-0.329,59.618979452783314,2168.12006962079
2017-05-31,108.453239440918,15.43102741241455,64.96627044677734,3554.590087890625,2411.800048828125,1.117168664932251,-0.329,58.1526071094351,2158.850426559704
2017-06-01,109.5608596801758,15.53007411956787,65.68590545654297,3567.02001953125,2430.06005859375,1.124353528022766,-0.329,58.42104268757448,2161.2953559785924
